epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,45.3326,1.30131,4.01565,1.20203,0.02412,0.07738,0.03598,0.01807,1.68941,4.41969,1.48323,4.57663e-05,4.57663e-05,4.57663e-05
373,45.4315,1.21615,3.76372,1.17234,0.02412,0.07738,0.03598,0.01807,1.68941,4.41969,1.48323,4.55716e-05,4.55716e-05,4.55716e-05
374,45.5341,1.19898,3.49018,1.21929,0.02412,0.07738,0.03598,0.01807,1.68941,4.41969,1.48323,4.53769e-05,4.53769e-05,4.53769e-05
375,45.6393,1.16837,3.46563,1.14425,0.02412,0.07738,0.03598,0.01807,1.68941,4.41969,1.48323,4.51822e-05,4.51822e-05,4.51822e-05
376,45.8284,1.0556,3.44074,1.14589,0.02351,0.07738,0.03466,0.01733,1.69654,4.41262,1.48839,4.49875e-05,4.49875e-05,4.49875e-05
377,45.9277,1.14085,3.60561,1.20852,0.02351,0.07738,0.03466,0.01733,1.69654,4.41262,1.48839,4.47928e-05,4.47928e-05,4.47928e-05
378,46.0261,1.1229,3.24567,1.19318,0.02351,0.07738,0.03466,0.01733,1.69654,4.41262,1.48839,4.45981e-05,4.45981e-05,4.45981e-05
379,46.1264,1.09663,3.16709,1.14256,0.02351,0.07738,0.03466,0.01733,1.69654,4.41262,1.48839,4.44034e-05,4.44034e-05,4.44034e-05
380,46.2487,1.17241,3.34064,1.27596,0.02293,0.07738,0.03407,0.01705,1.70064,4.3996,1.48952,4.42087e-05,4.42087e-05,4.42087e-05
381,46.3465,1.02808,3.68545,1.14219,0.02293,0.07738,0.03407,0.01705,1.70064,4.3996,1.48952,4.4014e-05,4.4014e-05,4.4014e-05
382,46.4558,1.14878,3.45687,1.17046,0.02293,0.07738,0.03407,0.01705,1.70064,4.3996,1.48952,4.38193e-05,4.38193e-05,4.38193e-05
383,46.56,1.2189,3.71907,1.22251,0.02293,0.07738,0.03407,0.01705,1.70064,4.3996,1.48952,4.36246e-05,4.36246e-05,4.36246e-05
384,46.6695,1.15876,3.70737,1.18637,0.02238,0.07738,0.03409,0.01703,1.69899,4.38823,1.48962,4.34299e-05,4.34299e-05,4.34299e-05
385,46.7687,1.11697,3.58933,1.10115,0.02238,0.07738,0.03409,0.01703,1.69899,4.38823,1.48962,4.32352e-05,4.32352e-05,4.32352e-05
386,46.8681,1.14058,3.48613,1.21396,0.02238,0.07738,0.03409,0.01703,1.69899,4.38823,1.48962,4.30405e-05,4.30405e-05,4.30405e-05
387,46.9697,1.13509,3.46532,1.16434,0.02238,0.07738,0.03409,0.01703,1.69899,4.38823,1.48962,4.28458e-05,4.28458e-05,4.28458e-05
388,47.0797,1.34894,3.73026,1.18801,0.02238,0.07738,0.03077,0.01673,1.69862,4.38015,1.49108,4.26511e-05,4.26511e-05,4.26511e-05
389,47.1882,1.23554,3.6979,1.18037,0.02238,0.07738,0.03077,0.01673,1.69862,4.38015,1.49108,4.24564e-05,4.24564e-05,4.24564e-05
390,47.2932,1.19573,3.66895,1.115,0.02238,0.07738,0.03077,0.01673,1.69862,4.38015,1.49108,4.22617e-05,4.22617e-05,4.22617e-05
391,47.4807,1.09706,3.37064,1.1824,0.02238,0.07738,0.03077,0.01673,1.69862,4.38015,1.49108,4.2067e-05,4.2067e-05,4.2067e-05
392,47.5896,1.1425,3.37808,1.21903,0.02087,0.07738,0.03052,0.01659,1.69619,4.36592,1.49068,4.18723e-05,4.18723e-05,4.18723e-05
393,47.6946,0.92165,3.01833,1.07479,0.02087,0.07738,0.03052,0.01659,1.69619,4.36592,1.49068,4.16776e-05,4.16776e-05,4.16776e-05
394,47.7945,1.08525,3.2527,1.18234,0.02087,0.07738,0.03052,0.01659,1.69619,4.36592,1.49068,4.14829e-05,4.14829e-05,4.14829e-05
395,47.8961,1.20915,3.66711,1.14062,0.02087,0.07738,0.03052,0.01659,1.69619,4.36592,1.49068,4.12882e-05,4.12882e-05,4.12882e-05
396,48.0032,0.99754,3.15287,1.11685,0.02041,0.07738,0.03042,0.01643,1.69731,4.35865,1.48967,4.10935e-05,4.10935e-05,4.10935e-05
397,48.1048,1.081,3.45567,1.16245,0.02041,0.07738,0.03042,0.01643,1.69731,4.35865,1.48967,4.08988e-05,4.08988e-05,4.08988e-05
398,48.2054,1.16057,3.53075,1.15959,0.02041,0.07738,0.03042,0.01643,1.69731,4.35865,1.48967,4.07041e-05,4.07041e-05,4.07041e-05
399,48.3087,1.26623,3.8129,1.21123,0.02041,0.07738,0.03042,0.01643,1.69731,4.35865,1.48967,4.05094e-05,4.05094e-05,4.05094e-05
400,48.4182,0.97643,3.20516,1.1408,0.01955,0.07738,0.0309,0.0173,1.69194,4.34914,1.48987,4.03147e-05,4.03147e-05,4.03147e-05
401,48.5227,1.18667,3.2458,1.16327,0.01955,0.07738,0.0309,0.0173,1.69194,4.34914,1.48987,4.012e-05,4.012e-05,4.012e-05
402,48.6243,1.25711,3.70986,1.17282,0.01955,0.07738,0.0309,0.0173,1.69194,4.34914,1.48987,3.99253e-05,3.99253e-05,3.99253e-05
403,48.73,1.08933,3.51316,1.12202,0.01955,0.07738,0.0309,0.0173,1.69194,4.34914,1.48987,3.97306e-05,3.97306e-05,3.97306e-05
404,48.8404,1.11317,3.61357,1.15733,0.01976,0.07738,0.03087,0.01728,1.69402,4.34239,1.48612,3.95359e-05,3.95359e-05,3.95359e-05
405,49.0251,1.03948,3.50743,1.19268,0.01976,0.07738,0.03087,0.01728,1.69402,4.34239,1.48612,3.93412e-05,3.93412e-05,3.93412e-05
406,49.1293,1.05863,3.64749,1.18633,0.01976,0.07738,0.03087,0.01728,1.69402,4.34239,1.48612,3.91465e-05,3.91465e-05,3.91465e-05
407,49.2334,1.19744,3.56558,1.19436,0.01976,0.07738,0.03087,0.01728,1.69402,4.34239,1.48612,3.89518e-05,3.89518e-05,3.89518e-05
408,49.3413,1.16861,3.66914,1.21593,0.01935,0.07738,0.03075,0.01721,1.69707,4.34006,1.48662,3.87571e-05,3.87571e-05,3.87571e-05
409,49.4464,1.32289,3.62352,1.27041,0.01935,0.07738,0.03075,0.01721,1.69707,4.34006,1.48662,3.85624e-05,3.85624e-05,3.85624e-05
410,49.5547,1.15324,3.69194,1.17971,0.01935,0.07738,0.03075,0.01721,1.69707,4.34006,1.48662,3.83677e-05,3.83677e-05,3.83677e-05
411,49.656,1.16951,3.63835,1.17078,0.01935,0.07738,0.03075,0.01721,1.69707,4.34006,1.48662,3.8173e-05,3.8173e-05,3.8173e-05
412,49.7722,1.22509,3.6142,1.24124,0.01876,0.07738,0.03088,0.01727,1.69327,4.33246,1.48886,3.79783e-05,3.79783e-05,3.79783e-05
413,49.8754,1.1042,3.16622,1.17738,0.01876,0.07738,0.03088,0.01727,1.69327,4.33246,1.48886,3.77836e-05,3.77836e-05,3.77836e-05
414,49.9855,1.21342,3.47765,1.20066,0.01876,0.07738,0.03088,0.01727,1.69327,4.33246,1.48886,3.75889e-05,3.75889e-05,3.75889e-05
415,50.0904,1.09826,3.69378,1.16589,0.01876,0.07738,0.03088,0.01727,1.69327,4.33246,1.48886,3.73942e-05,3.73942e-05,3.73942e-05
416,50.2019,1.18361,3.59923,1.16526,0.01857,0.07738,0.03039,0.01713,1.69571,4.33114,1.49209,3.71995e-05,3.71995e-05,3.71995e-05
417,50.3113,1.12762,3.03686,1.19127,0.01857,0.07738,0.03039,0.01713,1.69571,4.33114,1.49209,3.70048e-05,3.70048e-05,3.70048e-05
418,50.5039,1.02457,3.4099,1.19676,0.01857,0.07738,0.03039,0.01713,1.69571,4.33114,1.49209,3.68101e-05,3.68101e-05,3.68101e-05
419,50.613,1.05324,3.33614,1.17355,0.01857,0.07738,0.03039,0.01713,1.69571,4.33114,1.49209,3.66154e-05,3.66154e-05,3.66154e-05
420,50.7245,1.24819,3.70503,1.2011,0.02,0.08333,0.03124,0.01717,1.69461,4.32241,1.48968,3.64207e-05,3.64207e-05,3.64207e-05
421,50.8263,1.14924,3.5104,1.208,0.02,0.08333,0.03124,0.01717,1.69461,4.32241,1.48968,3.6226e-05,3.6226e-05,3.6226e-05
422,50.9255,1.12535,3.3219,1.22321,0.02,0.08333,0.03124,0.01717,1.69461,4.32241,1.48968,3.60313e-05,3.60313e-05,3.60313e-05
423,51.0231,1.18809,3.47278,1.17357,0.02,0.08333,0.03124,0.01717,1.69461,4.32241,1.48968,3.58366e-05,3.58366e-05,3.58366e-05
424,51.1331,1.16516,3.30028,1.14232,0.01942,0.08333,0.03111,0.01747,1.69462,4.3184,1.49125,3.56419e-05,3.56419e-05,3.56419e-05
425,51.233,1.29556,3.56135,1.23289,0.01942,0.08333,0.03111,0.01747,1.69462,4.3184,1.49125,3.54472e-05,3.54472e-05,3.54472e-05
426,51.3373,1.01661,3.32358,1.17768,0.01942,0.08333,0.03111,0.01747,1.69462,4.3184,1.49125,3.52525e-05,3.52525e-05,3.52525e-05
427,51.4379,1.19759,3.42365,1.23965,0.01942,0.08333,0.03111,0.01747,1.69462,4.3184,1.49125,3.50578e-05,3.50578e-05,3.50578e-05
428,51.547,1.12864,3.20731,1.20998,0.01905,0.08333,0.03105,0.01664,1.69124,4.31399,1.49158,3.48631e-05,3.48631e-05,3.48631e-05
429,51.6507,1.14081,3.23862,1.20086,0.01905,0.08333,0.03105,0.01664,1.69124,4.31399,1.49158,3.46684e-05,3.46684e-05,3.46684e-05
430,51.7525,1.28688,4.01991,1.21861,0.01905,0.08333,0.03105,0.01664,1.69124,4.31399,1.49158,3.44737e-05,3.44737e-05,3.44737e-05
431,51.8549,1.09023,3.25939,1.13548,0.01905,0.08333,0.03105,0.01664,1.69124,4.31399,1.49158,3.4279e-05,3.4279e-05,3.4279e-05
432,51.9642,1.0764,3.97839,1.21653,0.01802,0.08333,0.03334,0.01691,1.69317,4.29966,1.49474,3.40843e-05,3.40843e-05,3.40843e-05
433,52.1466,1.0076,3.13883,1.09026,0.01802,0.08333,0.03334,0.01691,1.69317,4.29966,1.49474,3.38896e-05,3.38896e-05,3.38896e-05
434,52.2479,0.99271,3.29795,1.1637,0.01802,0.08333,0.03334,0.01691,1.69317,4.29966,1.49474,3.36949e-05,3.36949e-05,3.36949e-05
435,52.3523,1.15694,3.34933,1.20344,0.01802,0.08333,0.03334,0.01691,1.69317,4.29966,1.49474,3.35002e-05,3.35002e-05,3.35002e-05
436,52.4636,1.17962,3.57614,1.16983,0.01754,0.08333,0.03354,0.0166,1.68757,4.29275,1.49478,3.33055e-05,3.33055e-05,3.33055e-05
437,52.5644,1.03639,3.18137,1.14043,0.01754,0.08333,0.03354,0.0166,1.68757,4.29275,1.49478,3.31108e-05,3.31108e-05,3.31108e-05
438,52.6713,1.07537,3.24103,1.19452,0.01754,0.08333,0.03354,0.0166,1.68757,4.29275,1.49478,3.29161e-05,3.29161e-05,3.29161e-05
439,52.7748,1.15115,3.66651,1.21165,0.01754,0.08333,0.03354,0.0166,1.68757,4.29275,1.49478,3.27214e-05,3.27214e-05,3.27214e-05
440,52.8825,1.09062,3.58738,1.13368,0.0177,0.08333,0.03393,0.01656,1.68576,4.28963,1.49529,3.25267e-05,3.25267e-05,3.25267e-05
441,52.9834,1.20226,3.39515,1.2213,0.0177,0.08333,0.03393,0.01656,1.68576,4.28963,1.49529,3.2332e-05,3.2332e-05,3.2332e-05
442,53.0879,1.03009,3.34239,1.14263,0.0177,0.08333,0.03393,0.01656,1.68576,4.28963,1.49529,3.21373e-05,3.21373e-05,3.21373e-05
443,53.1867,1.28666,3.6456,1.1667,0.0177,0.08333,0.03393,0.01656,1.68576,4.28963,1.49529,3.19426e-05,3.19426e-05,3.19426e-05
444,53.304,1.05889,3.09573,1.15958,0.01954,0.09524,0.03544,0.01714,1.68691,4.27937,1.49619,3.17479e-05,3.17479e-05,3.17479e-05
445,53.4058,1.15449,3.53932,1.1405,0.01954,0.09524,0.03544,0.01714,1.68691,4.27937,1.49619,3.15532e-05,3.15532e-05,3.15532e-05
446,53.5092,1.24985,3.52338,1.20595,0.01954,0.09524,0.03544,0.01714,1.68691,4.27937,1.49619,3.13585e-05,3.13585e-05,3.13585e-05
447,53.6373,1.05852,3.04438,1.14397,0.01954,0.09524,0.03544,0.01714,1.68691,4.27937,1.49619,3.11638e-05,3.11638e-05,3.11638e-05
448,53.8302,1.25126,3.50104,1.14176,0.01874,0.09524,0.03527,0.01728,1.68536,4.27224,1.49587,3.09691e-05,3.09691e-05,3.09691e-05
449,53.9349,1.07465,3.35004,1.20796,0.01874,0.09524,0.03527,0.01728,1.68536,4.27224,1.49587,3.07744e-05,3.07744e-05,3.07744e-05
450,54.0365,1.2272,3.52681,1.19177,0.01874,0.09524,0.03527,0.01728,1.68536,4.27224,1.49587,3.05797e-05,3.05797e-05,3.05797e-05
451,54.139,1.02098,3.15283,1.1618,0.01874,0.09524,0.03527,0.01728,1.68536,4.27224,1.49587,3.0385e-05,3.0385e-05,3.0385e-05
452,54.2496,1.14332,3.37274,1.20011,0.01858,0.09524,0.03481,0.01703,1.68037,4.2676,1.49589,3.01903e-05,3.01903e-05,3.01903e-05
